Subj,Block,Type,Stim,Corr,Trial,Resp,RT,Succ,TrialType,TrialTypeInt
sub-41,Block3,Fix2,stimuli/Soft/8.jpg,right,63,right,1.44510840019211,1,Fix2-23,23
sub-41,Block3,Fix1,stimuli/Sad/9.jpg,left,64,left,5.05999180022627,1,Fix1-25,25
sub-41,Block3,Cond,stimuli/Healthy/12.jpg,right,65,right,2.25474380003288,1,Cond-18,18
sub-41,Block3,Cond,stimuli/Healthy/56.jpg,left,66,left,0.684502399992198,1,Cond-19,19
sub-41,Block3,Fix2,stimuli/Soft/56.jpg,right,67,right,3.40984970005229,1,Fix2-24,24
sub-41,Block3,Fix2,stimuli/Soft/16.jpg,right,68,right,3.59954159986228,1,Fix2-25,25
sub-41,Block3,Fix1,stimuli/Sad/46.jpg,left,69,left,1.26281749969348,1,Fix1-26,26
sub-41,Block3,Cond,stimuli/Healthy/40.jpg,right,70,right,1.17749579995871,1,Cond-20,20
sub-41,Block3,Cond,stimuli/Healthy/55.jpg,left,71,left,1.05881070019677,1,Cond-21,21
sub-41,Block3,Cond,stimuli/Healthy/47.jpg,right,72,right,0.742078400216997,1,Cond-22,22
sub-41,Block3,Fix1,stimuli/Sad/50.jpg,left,73,left,0.928093600086868,1,Fix1-27,27
sub-41,Block3,Cond,stimuli/Healthy/34.jpg,right,74,right,0.944867299869657,1,Cond-23,23
sub-41,Block3,Fix1,stimuli/Sad/2.jpg,left,75,left,0.739253600127995,1,Fix1-28,28
sub-41,Block3,Fix2,stimuli/Soft/38.jpg,right,76,right,0.534384300000966,1,Fix2-26,26
sub-41,Block3,Fix1,stimuli/Sad/36.jpg,left,77,right,0.572776099666953,0,Fix1-29,29
sub-41,Block3,Fix1,stimuli/Sad/24.jpg,left,78,left,5.27029369957745,1,Fix1-30,30
sub-41,Block3,Cond,stimuli/Healthy/32.jpg,right,79,right,25.0630610999651,1,Cond-24,24
sub-41,Block3,Fix1,stimuli/Sad/44.jpg,left,80,left,1.0360070001334,1,Fix1-31,31
sub-41,Block3,Fix1,stimuli/Sad/34.jpg,left,81,left,2.75547249987721,1,Fix1-32,32
sub-41,Block3,Fix2,stimuli/Soft/52.jpg,right,82,right,1.64108359999955,1,Fix2-27,27
sub-41,Block3,Cond,stimuli/Healthy/4.jpg,left,83,left,1.66749869985506,1,Cond-25,25
sub-41,Block3,Cond,stimuli/Healthy/52.jpg,right,84,right,0.75158470030874,1,Cond-26,26
sub-41,Block3,Fix2,stimuli/Soft/20.JPG,right,85,left,1.58168300008401,0,Fix2-28,28
sub-41,Block3,Cond,stimuli/Healthy/21.jpg,left,86,left,0.847933200187981,1,Cond-27,27
sub-41,Block3,Cond,stimuli/Healthy/28.jpg,right,87,right,0.620512200053781,1,Cond-28,28
sub-41,Block3,Fix1,stimuli/Sad/7.jpg,left,88,left,0.684293299913406,1,Fix1-33,33
sub-41,Block3,Fix1,stimuli/Sad/30.jpg,left,89,left,0.869941100012511,1,Fix1-34,34
sub-41,Block3,Cond,stimuli/Healthy/39.jpg,right,90,right,1.01961439987645,1,Cond-29,29
sub-41,Block3,Cond,stimuli/Healthy/69.jpg,left,91,left,0.789116599597037,1,Cond-30,30
sub-41,Block3,Fix2,stimuli/Soft/11.jpg,right,92,right,0.757410399615765,1,Fix2-29,29
sub-41,Block3,Cond,stimuli/Healthy/67.jpg,left,93,left,0.695744799915701,1,Cond-31,31
sub-41,Block3,Fix2,stimuli/Soft/12.jpg,right,94,right,0.633310799952596,1,Fix2-30,30
sub-41,Block3,Cond,stimuli/Healthy/30.jpg,left,95,left,1.31129750004038,1,Cond-32,32
sub-41,Block3,Fix1,stimuli/Sad/4.jpg,left,96,left,0.543326799757779,1,Fix1-35,35
sub-41,Block3,Fix1,stimuli/Sad/38.jpg,left,97,left,0.709178500343114,1,Fix1-36,36
sub-41,Block3,Fix2,stimuli/Soft/0.jpg,right,98,right,0.564238199964166,1,Fix2-31,31
sub-41,Block3,Fix2,stimuli/Soft/5.jpg,right,99,right,10.8092899997719,1,Fix2-32,32
sub-41,Block3,Fix1,stimuli/Sad/39.jpg,left,100,left,4.14855120005086,1,Fix1-37,37
sub-41,Block3,Cond,stimuli/Healthy/43.jpg,right,101,right,0.766772199887782,1,Cond-33,33
sub-41,Block3,Fix1,stimuli/Sad/8.jpg,left,102,left,0.675948000047356,1,Fix1-38,38
sub-41,Block3,Cond,stimuli/Healthy/0.jpg,right,103,right,0.72817280003801,1,Cond-34,34
sub-41,Block3,Fix2,stimuli/Soft/18.jpg,right,104,right,1.40853960020468,1,Fix2-33,33
sub-41,Block3,Fix1,stimuli/Sad/1.jpg,left,105,left,2.0087926001288,1,Fix1-39,39
sub-41,Block3,Cond,stimuli/Healthy/17.jpg,right,106,right,0.958001999650151,1,Cond-35,35
sub-41,Block3,Fix2,stimuli/Soft/42.jpg,right,107,right,3.89105270011351,1,Fix2-34,34
sub-41,Block3,Fix2,stimuli/Soft/14.jpg,right,108,right,3.0867122001946,1,Fix2-35,35
sub-41,Block3,Cond,stimuli/Healthy/51.jpg,left,109,left,0.914777600206435,1,Cond-36,36
sub-41,Block3,Fix2,stimuli/Soft/41.jpg,right,110,right,1.15002480009571,1,Fix2-36,36
sub-41,Block3,Fix1,stimuli/Sad/57.jpg,left,111,left,0.803557300008833,1,Fix1-40,40
sub-41,Block3,Fix1,stimuli/Sad/21.jpg,left,112,left,0.893958400003612,1,Fix1-41,41
sub-41,Block3,Fix1,stimuli/Sad/42.jpg,left,113,left,0.909237499814481,1,Fix1-42,42
sub-41,Block3,Fix2,stimuli/Soft/57.jpg,right,114,left,0.850847699679434,0,Fix2-37,37
sub-41,Block3,Cond,stimuli/Healthy/3.jpg,left,115,left,1.13168699992821,1,Cond-37,37
sub-41,Block3,Cond,stimuli/Healthy/64.jpg,right,116,right,3.99253290006891,1,Cond-38,38
sub-41,Block3,Cond,stimuli/Healthy/16.jpg,left,117,left,0.442465500440449,1,Cond-39,39
sub-41,Block3,Cond,stimuli/Healthy/59.jpg,right,118,right,0.831966100260615,1,Cond-40,40
sub-41,Block3,Fix2,stimuli/Soft/46.jpg,right,119,left,0.793941200245172,0,Fix2-38,38
sub-41,Block3,Fix2,stimuli/Soft/25.jpg,right,120,right,0.521059300284833,1,Fix2-39,39
sub-41,Block3,Cond,stimuli/Healthy/11.jpg,left,121,left,0.670729599893093,1,Cond-41,41
sub-41,Block3,Cond,stimuli/Healthy/9.jpg,right,122,left,0.565526999998838,0,Cond-42,42
sub-41,Block3,Cond,stimuli/Healthy/10.jpg,left,123,left,0.925140200182796,1,Cond-43,43
sub-41,Block3,Fix2,stimuli/Soft/27.jpg,right,124,right,0.912904200144112,1,Fix2-40,40
sub-41,Block3,Fix1,stimuli/Sad/45.jpg,left,125,left,0.398987099993974,1,Fix1-43,43
sub-41,Block3,Cond,stimuli/Healthy/62.jpg,right,126,right,0.420747699681669,1,Cond-44,44
sub-41,Block3,Fix1,stimuli/Sad/15.jpg,left,127,left,0.253542900085449,1,Fix1-44,44
sub-41,Block3,Fix2,stimuli/Soft/45.jpg,right,128,right,0.247994199860841,1,Fix2-41,41
sub-41,Block3,Fix2,stimuli/Soft/21.jpg,right,129,left,0.209005899727345,0,Fix2-42,42
sub-41,Block3,Fix2,stimuli/Soft/58.jpg,right,130,left,0.711122599896044,0,Fix2-43,43
sub-41,Block3,Fix1,stimuli/Sad/14.jpg,left,131,right,0.283024500124156,0,Fix1-45,45
sub-41,Block3,Fix2,stimuli/Soft/55.jpg,right,132,left,0.164425400085747,0,Fix2-44,44
sub-41,Block3,Fix1,stimuli/Sad/49.jpg,left,133,left,0.65171379968524,1,Fix1-46,46
sub-41,Block3,Fix2,stimuli/Soft/22.jpg,right,134,right,0.798558900132775,1,Fix2-45,45
sub-41,Block3,Fix1,stimuli/Sad/40.jpg,left,135,left,1.91957120038569,1,Fix1-47,47
sub-41,Block3,Fix2,stimuli/Soft/54.jpg,right,136,right,0.460703699849546,1,Fix2-46,46
sub-41,Block3,Cond,stimuli/Healthy/24.jpg,left,137,left,0.904198699630797,1,Cond-45,45
sub-41,Block3,Cond,stimuli/Healthy/31.jpg,right,138,right,1.47213119966909,1,Cond-46,46
sub-41,Block3,Fix1,stimuli/Sad/25.jpg,left,139,left,2.49187379982322,1,Fix1-48,48
sub-41,Block3,Cond,stimuli/Healthy/49.jpg,right,140,right,2.21957399975508,1,Cond-47,47
sub-41,Block3,Fix2,stimuli/Soft/36.jpg,right,141,left,3.44627270009369,0,Fix2-47,47
sub-41,Block3,Fix2,stimuli/Soft/33.jpg,right,142,right,3.87602139962837,1,Fix2-48,48
sub-41,Block3,Fix1,stimuli/Sad/58.jpg,left,143,left,2.09327670000494,1,Fix1-49,49
sub-41,Block3,Cond,stimuli/Healthy/46.jpg,right,144,right,3.89778310013935,1,Cond-48,48
sub-41,Block3,Fix2,stimuli/Soft/17.jpg,right,145,left,0.860280599910766,0,Fix2-49,49
sub-41,Block3,Cond,stimuli/Healthy/6.jpg,left,146,right,0.547813199926168,0,Cond-49,49
sub-41,Block3,Fix1,stimuli/Sad/37.jpg,left,147,left,0.947315400000662,1,Fix1-50,50
sub-41,Block3,Fix2,stimuli/Soft/30.jpg,right,148,right,0.59063020022586,1,Fix2-50,50
sub-41,Block3,Cond,stimuli/Healthy/37.jpg,left,149,left,1.14105679979548,1,Cond-50,50
sub-41,Block3,Fix1,stimuli/Sad/6.jpg,left,150,left,2.62996640009806,1,Fix1-51,51
sub-41,Block3,Fix1,stimuli/Sad/56.jpg,left,151,left,0.643887300044298,1,Fix1-52,52
sub-41,Block3,Cond,stimuli/Healthy/35.jpg,right,152,right,3.18817300023511,1,Cond-51,51
sub-41,Block3,Cond,stimuli/Healthy/38.jpg,left,153,left,1.66261379979551,1,Cond-52,52
sub-41,Block3,Fix2,stimuli/Soft/7.jpg,right,154,right,1.73078590026125,1,Fix2-51,51
sub-41,Block3,Cond,stimuli/Healthy/14.jpg,left,155,left,6.50620910013095,1,Cond-53,53
sub-41,Block3,Cond,stimuli/Healthy/65.jpg,right,156,right,4.6399302999489,1,Cond-54,54
sub-41,Block3,Fix2,stimuli/Soft/24.jpg,right,157,left,0.761793400160968,0,Fix2-52,52
sub-41,Block3,Fix2,stimuli/Soft/59.jpg,right,158,right,0.434452199842781,1,Fix2-53,53
sub-41,Block3,Fix1,stimuli/Sad/28.jpg,left,159,left,0.828356000129133,1,Fix1-53,53
sub-41,Block3,Fix2,stimuli/Soft/49.jpg,right,160,right,2.69632619991899,1,Fix2-54,54
sub-41,Block3,Fix1,stimuli/Sad/27.jpg,left,161,left,1.4869729001075,1,Fix1-54,54
sub-41,Block3,Fix2,stimuli/Soft/9.jpg,right,162,right,4.28998839994892,1,Fix2-55,55
sub-41,Block3,Fix1,stimuli/Sad/16.jpg,left,163,left,1.0518996999599,1,Fix1-55,55
sub-41,Block3,Fix2,stimuli/Soft/50.jpg,right,164,left,3.41928329970688,0,Fix2-56,56
sub-41,Block3,Cond,stimuli/Healthy/50.jpg,left,165,right,0.77472859993577,0,Cond-55,55
sub-41,Block3,Fix1,stimuli/Sad/43.jpg,left,166,left,0.318871799856424,1,Fix1-56,56
sub-41,Block3,Fix2,stimuli/Soft/6.jpg,right,167,right,0.719213000033051,1,Fix2-57,57
sub-41,Block3,Fix1,stimuli/Sad/3.jpg,left,168,left,1.44740460021421,1,Fix1-57,57
sub-41,Block3,Fix2,stimuli/Soft/4.jpg,right,169,right,1.98961589997634,1,Fix2-58,58
sub-41,Block3,Fix2,stimuli/Soft/44.jpg,right,170,right,0.606564700137824,1,Fix2-59,59
sub-41,Block3,Cond,stimuli/Healthy/41.jpg,left,171,left,0.94493420002982,1,Cond-56,56
sub-41,Block3,Cond,stimuli/Healthy/61.jpg,right,172,right,1.64153389958665,1,Cond-57,57
sub-41,Block3,Fix1,stimuli/Sad/47.jpg,left,173,left,0.945165500044823,1,Fix1-58,58
sub-41,Block3,Fix2,stimuli/Soft/29.jpg,right,174,right,1.38978760037571,1,Fix2-60,60
sub-41,Block3,Fix1,stimuli/Sad/55.jpg,left,175,left,0.863087899982929,1,Fix1-59,59
sub-41,Block3,Cond,stimuli/Healthy/53.jpg,right,176,right,0.385982899926603,1,Cond-58,58
sub-41,Block3,Fix1,stimuli/Sad/20.jpg,left,177,left,0.780341699719429,1,Fix1-60,60
sub-41,Block3,Cond,stimuli/Healthy/42.jpg,right,178,right,2.15831020008773,1,Cond-59,59
sub-41,Block3,Cond,stimuli/Healthy/7.jpg,left,179,left,0.605900399852544,1,Cond-60,60
sub-42,Block1,Fix1,stimuli/Small/58.jpg,left,0,right,29.7871391996741,0,Fix1-1,1
sub-42,Block1,Cond,stimuli/Smell/1.jpg,right,1,left,4.34809800004587,0,Cond-1,1
sub-42,Block1,Cond,stimuli/Smell/18.jpg,left,2,right,7.24783020000905,0,Cond-2,2
sub-42,Block1,Cond,stimuli/Smell/23.jpg,right,3,right,3.98425629967824,1,Cond-3,3
sub-42,Block1,Cond,stimuli/Smell/3.jpg,left,4,right,3.29752410016954,0,Cond-4,4
sub-42,Block1,Fix1,stimuli/Small/30.jpg,left,5,left,3.71398749994114,1,Fix1-2,2
sub-42,Block1,Fix2,stimuli/School/26.jpg,right,6,right,1.22451439965516,1,Fix2-1,1
sub-42,Block1,Cond,stimuli/Smell/38.jpg,left,7,left,1.36744499998167,1,Cond-5,5
sub-42,Block1,Fix1,stimuli/Small/13.jpg,left,8,left,1.06144590023905,1,Fix1-3,3
sub-42,Block1,Fix2,stimuli/School/6.jpg,right,9,left,1.06799019966274,0,Fix2-2,2
sub-42,Block1,Fix1,stimuli/Small/59.jpg,left,10,left,1.10951740015298,1,Fix1-4,4
sub-42,Block1,Fix1,stimuli/Small/16.jpg,left,11,right,1.1388538996689,0,Fix1-5,5
sub-42,Block1,Cond,stimuli/Smell/11.jpg,right,12,right,1.39396469993517,1,Cond-6,6
sub-42,Block1,Fix2,stimuli/School/53.jpg,right,13,left,3.86581679992378,0,Fix2-3,3
sub-42,Block1,Fix2,stimuli/School/54.jpg,right,14,right,5.56635280000046,1,Fix2-4,4
sub-42,Block1,Fix2,stimuli/School/39.jpg,right,15,right,3.12701269984245,1,Fix2-5,5
sub-42,Block1,Fix1,stimuli/Small/42.jpg,left,16,left,3.40541179990396,1,Fix1-6,6
sub-42,Block1,Fix1,stimuli/Small/25.jpg,left,17,right,2.76179280038923,0,Fix1-7,7
sub-42,Block1,Fix1,stimuli/Small/41.jpg,left,18,right,3.92217859998345,0,Fix1-8,8
sub-42,Block1,Fix2,stimuli/School/42.jpg,right,19,left,1.68072210019454,0,Fix2-6,6
sub-42,Block1,Fix1,stimuli/Small/48.jpg,left,20,left,2.34848170028999,1,Fix1-9,9
sub-42,Block1,Fix2,stimuli/School/50.jpg,right,21,right,2.84835239965469,1,Fix2-7,7
sub-42,Block1,Fix1,stimuli/Small/17.jpg,left,22,left,1.42286359984428,1,Fix1-10,10
sub-42,Block1,Cond,stimuli/Smell/0.jpg,right,23,left,1.34409809997305,0,Cond-7,7
sub-42,Block1,Cond,stimuli/Smell/39.jpg,left,24,left,2.7693883003667,1,Cond-8,8
sub-42,Block1,Fix1,stimuli/Small/4.jpg,left,25,right,0.963745000306517,0,Fix1-11,11
sub-42,Block1,Fix1,stimuli/Small/44.jpg,left,26,right,1.28958069998771,0,Fix1-12,12
sub-42,Block1,Cond,stimuli/Smell/42.jpg,right,27,left,4.05274280020967,0,Cond-9,9
sub-42,Block1,Fix1,stimuli/Small/9.jpg,left,28,left,4.22709399973974,1,Fix1-13,13
sub-42,Block1,Cond,stimuli/Smell/20.jpg,right,29,right,4.89124150015414,1,Cond-10,10
sub-42,Block1,Fix2,stimuli/School/58.jpg,right,30,left,2.23841300001368,0,Fix2-8,8
sub-42,Block1,Fix1,stimuli/Small/19.jpg,left,31,left,7.27636020025238,1,Fix1-14,14
sub-42,Block1,Fix2,stimuli/School/41.jpg,right,32,left,2.67644750000909,0,Fix2-9,9
sub-42,Block1,Fix2,stimuli/School/15.jpg,right,33,left,4.4719559000805,0,Fix2-10,10
sub-42,Block1,Fix2,stimuli/School/0.jpg,right,34,right,1.13393890019506,1,Fix2-11,11
sub-42,Block1,Fix1,stimuli/Small/7.jpg,left,35,left,0.811592299956828,1,Fix1-15,15
sub-42,Block1,Fix1,stimuli/Small/39.jpg,left,36,right,2.87456730008125,0,Fix1-16,16
sub-42,Block1,Cond,stimuli/Smell/17.jpg,right,37,left,1.33516790019348,0,Cond-11,11
sub-42,Block1,Cond,stimuli/Smell/53.jpg,left,38,right,1.26386300008744,0,Cond-12,12
sub-42,Block1,Cond,stimuli/Smell/47.jpg,right,39,right,1.11316329985857,1,Cond-13,13
sub-42,Block1,Fix2,stimuli/School/30.jpg,right,40,left,0.985951600130647,0,Fix2-12,12
sub-42,Block1,Cond,stimuli/Smell/27.jpg,left,41,left,1.68019749969244,1,Cond-14,14
sub-42,Block1,Cond,stimuli/Smell/35.jpg,right,42,left,2.48256530007347,0,Cond-15,15
sub-42,Block1,Fix2,stimuli/School/35.jpg,right,43,right,3.92234259983525,1,Fix2-13,13
sub-42,Block1,Cond,stimuli/Smell/34.jpg,left,44,left,1.95785599993542,1,Cond-16,16
sub-42,Block1,Cond,stimuli/Smell/25.jpg,right,45,left,2.27648200001568,0,Cond-17,17
sub-42,Block1,Fix1,stimuli/Small/35.jpg,left,46,right,2.30560199962929,0,Fix1-17,17
sub-42,Block1,Cond,stimuli/Smell/12.jpg,right,47,left,1.20474359998479,0,Cond-18,18
sub-42,Block1,Fix1,stimuli/Small/24.jpg,left,48,left,1.51231249980628,1,Fix1-18,18
sub-42,Block1,Fix2,stimuli/School/33.jpg,right,49,right,2.0290264999494,1,Fix2-14,14
sub-42,Block1,Fix2,stimuli/School/25.jpg,right,50,right,2.78115449985489,1,Fix2-15,15
sub-42,Block1,Fix1,stimuli/Small/31.JPG,left,51,right,3.2089177002199,0,Fix1-19,19
sub-42,Block1,Cond,stimuli/Smell/44.jpg,right,52,left,0.713028099853545,0,Cond-19,19
sub-42,Block1,Fix2,stimuli/School/59.jpg,right,53,right,1.25511319981888,1,Fix2-16,16
sub-42,Block1,Cond,stimuli/Smell/31.jpg,left,54,right,0.991186199709773,0,Cond-20,20
sub-42,Block1,Fix2,stimuli/School/36.jpg,right,55,left,1.21707540005445,0,Fix2-17,17
sub-42,Block1,Cond,stimuli/Smell/6.jpg,left,56,right,3.64965570019558,0,Cond-21,21
sub-42,Block1,Fix1,stimuli/Small/53.jpg,left,57,left,1.2723395996727,1,Fix1-20,20
sub-42,Block1,Fix1,stimuli/Small/21.jpg,left,58,right,0.675356899853796,0,Fix1-21,21
sub-42,Block1,Fix1,stimuli/Small/18.jpg,left,59,right,0.761836200021207,0,Fix1-22,22
sub-42,Block1,Fix2,stimuli/School/20.jpg,right,60,left,1.29150220006704,0,Fix2-18,18
sub-42,Block1,Cond,stimuli/Smell/50.jpg,left,61,right,2.21669150004163,0,Cond-22,22
sub-42,Block1,Fix2,stimuli/School/29.jpg,right,62,left,1.2917124000378,0,Fix2-19,19
sub-42,Block1,Fix2,stimuli/School/52.jpg,right,63,right,2.71904479991645,1,Fix2-20,20
sub-42,Block1,Fix1,stimuli/Small/12.jpg,left,64,right,1.84516979986802,0,Fix1-23,23
sub-42,Block1,Fix1,stimuli/Small/27.jpg,left,65,left,1.4965559002012,1,Fix1-24,24
sub-42,Block1,Fix2,stimuli/School/13.jpg,right,66,left,3.63296579988673,0,Fix2-21,21
sub-42,Block1,Cond,stimuli/Smell/10.jpg,left,67,right,1.73450689995661,0,Cond-23,23
sub-42,Block1,Fix1,stimuli/Small/56.jpg,left,68,left,1.12346119992435,1,Fix1-25,25
sub-42,Block1,Fix1,stimuli/Small/43.jpg,left,69,left,0.911218699999154,1,Fix1-26,26
sub-42,Block1,Fix2,stimuli/School/18.jpg,right,70,right,0.624655399937183,1,Fix2-22,22
sub-42,Block1,Fix2,stimuli/School/49.jpg,right,71,right,5.3841730998829,1,Fix2-23,23
sub-42,Block1,Fix2,stimuli/School/45.jpg,right,72,left,2.63979090005159,0,Fix2-24,24
sub-42,Block1,Fix1,stimuli/Small/37.jpg,left,73,right,1.19461670005694,0,Fix1-27,27
sub-42,Block1,Cond,stimuli/Smell/19.jpg,right,74,left,2.99013519985601,0,Cond-24,24
sub-42,Block1,Fix1,stimuli/Small/5.jpg,left,75,right,0.694264699704945,0,Fix1-28,28
sub-42,Block1,Fix2,stimuli/School/22.jpg,right,76,right,1.27945300005376,1,Fix2-25,25
sub-42,Block1,Fix2,stimuli/School/17.jpg,right,77,left,1.95261369971558,0,Fix2-26,26
sub-42,Block1,Cond,stimuli/Smell/52.jpg,left,78,left,1.31565220002085,1,Cond-25,25
sub-42,Block1,Fix2,stimuli/School/57.jpg,right,79,right,3.17344960011542,1,Fix2-27,27
sub-42,Block1,Fix1,stimuli/Small/29.jpg,left,80,right,3.9745347998105,0,Fix1-29,29
sub-42,Block1,Fix1,stimuli/Small/34.jpg,left,81,left,2.14078490016982,1,Fix1-30,30
sub-42,Block1,Fix1,stimuli/Small/14.jpg,left,82,left,2.93792490009218,1,Fix1-31,31
sub-42,Block1,Cond,stimuli/Smell/46.jpg,right,83,right,0.964206399861723,1,Cond-26,26
sub-42,Block1,Fix2,stimuli/School/32.jpg,right,84,right,2.45511079998687,1,Fix2-28,28
sub-42,Block1,Cond,stimuli/Smell/33.jpg,left,85,left,1.0789672001265,1,Cond-27,27
sub-42,Block1,Fix2,stimuli/School/37.jpg,right,86,right,0.854604699648917,1,Fix2-29,29
sub-42,Block1,Cond,stimuli/Smell/14.jpg,left,87,left,1.94304390018806,1,Cond-28,28
sub-42,Block1,Fix2,stimuli/School/11.jpg,right,88,left,4.07091670017689,0,Fix2-30,30
sub-42,Block1,Cond,stimuli/Smell/8.jpg,left,89,right,1.56305050011724,0,Cond-29,29
sub-42,Block1,Fix2,stimuli/School/34.jpg,right,90,left,1.63140850001946,0,Fix2-31,31
sub-42,Block1,Fix1,stimuli/Small/60.jpg,left,91,left,1.85890250001103,1,Fix1-32,32
sub-42,Block1,Fix2,stimuli/School/21.jpg,right,92,right,0.948629299644381,1,Fix2-32,32
sub-42,Block1,Cond,stimuli/Smell/32.jpg,left,93,right,2.05019359989092,0,Cond-30,30
sub-42,Block1,Fix1,stimuli/Small/33.jpg,left,94,left,2.93450100021437,1,Fix1-33,33
sub-42,Block1,Cond,stimuli/Smell/26.jpg,right,95,right,2.13499930035323,1,Cond-31,31
sub-42,Block1,Fix1,stimuli/Small/54.jpg,left,96,right,0.820173899643123,0,Fix1-34,34
sub-42,Block1,Cond,stimuli/Smell/4.jpg,right,97,right,0.694590999744833,1,Cond-32,32
sub-42,Block1,Fix1,stimuli/Small/51.jpg,left,98,left,2.37487700022757,1,Fix1-35,35
sub-42,Block1,Fix1,stimuli/Small/0.jpg,left,99,right,1.23113659955561,0,Fix1-36,36
sub-42,Block1,Cond,stimuli/Smell/40.jpg,right,100,left,1.15884009981528,0,Cond-33,33
sub-42,Block1,Cond,stimuli/Smell/22.jpg,left,101,left,1.83512980025262,1,Cond-34,34
sub-42,Block1,Fix1,stimuli/Small/57.jpg,left,102,left,2.33437119983137,1,Fix1-37,37
sub-42,Block1,Cond,stimuli/Smell/51.jpg,right,103,left,1.03890740033239,0,Cond-35,35
sub-42,Block1,Fix1,stimuli/Small/3.jpg,left,104,right,1.72406740020961,0,Fix1-38,38
sub-42,Block1,Cond,stimuli/Smell/49.jpg,right,105,left,0.778871799819171,0,Cond-36,36
sub-42,Block1,Fix2,stimuli/School/10.jpg,right,106,right,92.201117800083,1,Fix2-33,33
sub-42,Block1,Fix2,stimuli/School/24.jpg,right,107,left,3.41840049996972,0,Fix2-34,34
sub-42,Block1,Fix1,stimuli/Small/46.jpg,left,108,left,3.33776410017163,1,Fix1-39,39
sub-42,Block1,Cond,stimuli/Smell/41.jpg,right,109,left,3.45632429979742,0,Cond-37,37
sub-42,Block1,Fix2,stimuli/School/8.jpg,right,110,right,3.33004829986021,1,Fix2-35,35
sub-42,Block1,Fix2,stimuli/School/19.jpg,right,111,right,2.10565590020269,1,Fix2-36,36
sub-42,Block1,Cond,stimuli/Smell/7.jpg,left,112,right,2.05431200005114,0,Cond-38,38
sub-42,Block1,Fix2,stimuli/School/27.jpg,right,113,left,2.78902369970456,0,Fix2-37,37
sub-42,Block1,Fix2,stimuli/School/16.jpg,right,114,right,4.19056200003251,1,Fix2-38,38
sub-42,Block1,Fix1,stimuli/Small/38.jpg,left,115,right,2.65279689989984,0,Fix1-40,40
sub-42,Block1,Cond,stimuli/Smell/55.jpg,right,116,left,1.3951803999953,0,Cond-39,39
sub-42,Block1,Fix1,stimuli/Small/45.jpg,left,117,right,4.91797020006925,0,Fix1-41,41
sub-42,Block1,Cond,stimuli/Smell/9.jpg,right,118,right,2.53493619989604,1,Cond-40,40
sub-42,Block1,Fix2,stimuli/School/44.jpg,right,119,right,1.02241690037772,1,Fix2-39,39
sub-42,Block1,Fix2,stimuli/School/38.jpg,right,120,right,1.42068169964477,1,Fix2-40,40
sub-42,Block1,Fix1,stimuli/Small/1.jpg,left,121,right,1.21320260036737,0,Fix1-42,42
sub-42,Block1,Fix2,stimuli/School/12.jpg,right,122,left,4.49874969990924,0,Fix2-41,41
sub-42,Block1,Cond,stimuli/Smell/45.jpg,left,123,right,1.72068710019812,0,Cond-41,41
sub-42,Block1,Fix1,stimuli/Small/11.jpg,left,124,left,5.17131579993293,1,Fix1-43,43
sub-42,Block1,Fix1,stimuli/Small/15.jpg,left,125,right,0.995590399950743,0,Fix1-44,44
sub-42,Block1,Fix1,stimuli/Small/49.jpg,left,126,right,2.83772780001163,0,Fix1-45,45
sub-42,Block1,Cond,stimuli/Smell/48.jpg,right,127,left,1.23545529972762,0,Cond-42,42
sub-42,Block1,Cond,stimuli/Smell/30.jpg,left,128,left,1.65087090013549,1,Cond-43,43
sub-42,Block1,Fix1,stimuli/Small/36.jpg,left,129,right,1.90127049991861,0,Fix1-46,46
sub-42,Block1,Fix2,stimuli/School/47.jpg,right,130,left,2.420843699947,0,Fix2-42,42
sub-42,Block1,Fix1,stimuli/Small/52.jpg,left,131,right,1.07115629967302,0,Fix1-47,47
sub-42,Block1,Fix1,stimuli/Small/50.jpg,left,132,right,1.78586940001696,0,Fix1-48,48
sub-42,Block1,Cond,stimuli/Smell/28.jpg,right,133,right,2.67640500003472,1,Cond-44,44
sub-42,Block1,Fix1,stimuli/Small/32.jpg,left,134,right,1.2147655999288,0,Fix1-49,49
sub-42,Block1,Fix1,stimuli/Small/40.jpg,left,135,right,1.02020160015672,0,Fix1-50,50
sub-42,Block1,Fix2,stimuli/School/43.jpg,right,136,right,1.35915599996224,1,Fix2-43,43
sub-42,Block1,Fix1,stimuli/Small/6.jpg,left,137,right,1.43563860002905,0,Fix1-51,51
sub-42,Block1,Fix1,stimuli/Small/28.jpg,left,138,right,1.95203920034692,0,Fix1-52,52
sub-42,Block1,Cond,stimuli/Smell/57.jpg,right,139,right,0.905263599939644,1,Cond-45,45
sub-42,Block1,Fix2,stimuli/School/14.jpg,right,140,right,1.77585119986907,1,Fix2-44,44
sub-42,Block1,Fix2,stimuli/School/28.jpg,right,141,left,1.50350899994373,0,Fix2-45,45
sub-42,Block1,Fix2,stimuli/School/40.jpg,right,142,right,6.0518294996582,1,Fix2-46,46
sub-42,Block1,Cond,stimuli/Smell/59.jpg,left,143,left,2.01134050032124,1,Cond-46,46
sub-42,Block1,Fix2,stimuli/School/46.jpg,right,144,left,4.28146900003776,0,Fix2-47,47
sub-42,Block1,Fix2,stimuli/School/55.jpg,right,145,left,1.56879030028358,0,Fix2-48,48
